date,model,symbol,regime,score,entry,stop,final_stop,target,exit,exit_reason,hold_days,ret,r_multiple,exit_date,cost_pct,has_target
2024-09-02,trend_lowbeta,BLUESTARCO,bull,1.0932667189132705,1651.9243762179844,1488.0611855387597,1907.3079742073887,,1907.3079742073887,stop,24,0.15209763271615068,1.558517180892309,2024-10-07,0.0025,False
2024-09-02,trend_lowbeta,TORNTPOWER,bull,1.0926332288401255,1716.877523690727,1539.0645217401463,1669.6504622721425,,1669.6504622721425,stop,45,-0.030007530832520776,-0.26559959564548763,2024-11-05,0.0025,False
2024-09-02,trend_lowbeta,NETWEB,bull,1.0828957680250784,2794.8692886354384,2448.4841329847263,2448.4841329847263,,2448.4841329847263,stop,21,-0.12643608425953629,-1.0,2024-10-01,0.0025,False
2024-09-02,trend_lowbeta,WOCKPHARMA,bull,1.069703500522466,1065.0,917.743739835735,917.743739835735,,917.743739835735,stop,24,-0.14076878888663374,-1.0,2024-10-07,0.0025,False
2024-09-02,trend_lowbeta,IFCI,bull,1.0686977533960293,72.98999786376953,62.64863779906381,62.64863779906381,,62.64863779906381,stop,22,-0.14418187926251352,-1.0,2024-10-03,0.0025,False
2024-09-02,trend_lowbeta,OFSS,bull,1.0572492163009404,10184.739799300538,9366.611168089417,10300.488252512685,,10300.488252512685,stop,12,0.008864890561081919,0.14147952876407502,2024-09-18,0.0025,False
2024-09-02,trend_lowbeta,ETERNAL,bull,1.0568834900731452,246.75,220.3025525894138,263.1935778976403,,263.1935778976403,stop,24,0.06414063990938307,0.6217453670428088,2024-10-07,0.0025,False
2024-09-02,trend_lowbeta,COCHINSHIP,bull,1.0539511494252873,1875.5594359536403,1556.4813922522765,1556.4813922522765,,1556.4813922522765,stop,24,-0.1726241973913381,-1.0,2024-10-07,0.0025,False
2024-09-02,trend_lowbeta,SOBHA,bull,1.0507183908045976,1725.5063480504423,1580.313983710364,1827.0432881320096,,1826.9890582158903,stop,22,0.056313292851752184,0.6989534926764407,2024-10-03,0.0025,False
2024-09-02,trend_lowbeta,PRESTIGE,bull,1.045657001044932,1779.5981038161735,1579.6101348934396,1630.9722064289406,,1630.9722064289406,stop,40,-0.08601655189366592,-0.7431741928668475,2024-10-29,0.0025,False
2024-09-02,trend_lowbeta,OIL,bull,1.0417058516196447,682.7749442166166,616.2020719440113,616.2020719440113,,616.2020719440113,stop,4,-0.10000339088524673,-1.0,2024-09-06,0.0025,False
2024-09-02,trend_lowbeta,RVNL,bull,1.0345545977011494,594.802415630204,526.7353475628354,526.7353475628354,,526.7353475628354,stop,11,-0.11693643515679125,-1.0,2024-09-17,0.0025,False
2024-09-09,momentum,DEEPAKFERT,bull,0.7173211559249099,1060.1253918710208,973.2028929371849,973.2028929371849,1233.9703897386928,973.2028929371849,stop,5,-0.08449265822736879,-1.0,2024-09-16,0.0025,True
2024-09-09,momentum,NATCOPHARM,bull,0.7023979132306324,1540.7170651477634,1456.4611540393526,1456.4611540393526,1709.228887364585,1456.4611540393526,stop,9,-0.05718616724922837,-1.0,2024-09-20,0.0025,True
2024-09-09,momentum,AUROPHARMA,bull,0.690347682510325,1522.2857543449159,1460.967432915457,1460.967432915457,1644.9223972038335,1460.967432915457,stop,15,-0.04278042780696317,-1.0,2024-09-30,0.0025,True
2024-09-09,momentum,VIJAYA,bull,0.6815287309829473,919.2706988447355,868.2611660100474,868.2611660100474,1021.2897645141118,944.5845336914062,time,20,0.025036866864660282,0.49625694335817355,2024-10-08,0.0025,True
2024-09-09,momentum,CHOLAHLDNG,bull,0.6679543211568256,1824.2516262792317,1695.5138388370235,1695.5138388370235,2081.727201163648,2081.727201163648,target,10,0.13864038391160255,1.9999999999999982,2024-09-23,0.0025,True
2024-09-09,momentum,360ONE,bull,0.6664464967187236,1089.2486534032785,1025.9715152078857,1025.9715152078857,1215.802929794064,1025.9715152078857,stop,8,-0.06059246400965285,-1.0,2024-09-19,0.0025,True
2024-09-09,momentum,DIVISLAB,bull,0.6653276106820809,5156.113441441954,4957.29406003433,4957.29406003433,5553.752204257202,5499.22900390625,time,20,0.06404538662910814,1.7257651645180048,2024-10-08,0.0025,True
2024-09-09,momentum,IEX,bull,0.6573319916666422,204.9117031776209,195.4554558780501,195.4554558780501,223.8241977767625,223.8241977767625,target,10,0.08979582452276008,2.0,2024-09-23,0.0025,True
2024-09-09,momentum,CROMPTON,bull,0.6527188047084879,455.419965848024,431.43283811955666,431.43283811955666,503.39422130495865,431.43283811955666,stop,11,-0.055170347211944526,-1.0,2024-09-24,0.0025,True
2024-09-09,momentum,SHRIRAMFIN,bull,0.6526165422245533,647.3481325346795,620.7435611018934,620.7435611018934,700.5572754002517,700.5572754002517,target,8,0.07969556092211588,2.0,2024-09-19,0.0025,True
2024-09-09,momentum,DMART,bull,0.641290798221427,5361.39990234375,5149.524821864923,5149.524821864923,5785.150063301404,5149.524821864923,stop,14,-0.04201861161973858,-1.0,2024-09-27,0.0025,True
2024-09-09,momentum,BLUESTARCO,bull,0.6399712754994735,1793.8928160864302,1682.7597147416573,1682.7597147416573,2016.1590187759762,2016.1590187759762,target,10,0.12140160699480557,2.0,2024-09-23,0.0025,True
2024-09-09,momentum,HSCL,bull,0.6373845223015104,531.3059523269054,498.83059575849876,498.83059575849876,596.2566654637187,596.2566654637187,target,5,0.11974729057213723,2.0,2024-09-16,0.0025,True
2024-09-09,momentum,NAVA,bull,0.6370403168227088,485.3534456058284,455.0916171470472,455.0916171470472,545.8771025233909,545.8771025233909,target,5,0.12220016946519369,2.0000000000000018,2024-09-16,0.0025,True
2024-09-09,control_naive_low,RBLBANK,bull,-1.0232886257557612,209.99075991822755,199.5633860529407,199.5633860529407,230.84550764880126,199.5633860529407,stop,17,-0.052156346161837674,-1.0,2024-10-03,0.0025,True
2024-09-09,control_naive_low,IDFCFIRSTB,bull,-1.0310947109274429,72.40958573734072,69.87151614638343,69.87151614638343,77.4857249192553,72.67790985107422,time,20,0.0012056435415445676,0.10571976225139444,2024-10-08,0.0025,True
2024-09-09,trend_lowbeta,ANANDRATHI,bull,1.1753968253968254,952.8333105698637,870.8221135674745,953.0740791116518,,953.0740791116518,stop,46,-0.002247313051383424,0.002935800849012636,2024-11-13,0.0025,False
2024-09-09,trend_lowbeta,PCBL,bull,1.0734498397059973,457.425780690477,398.82560984093163,473.1856084159761,,473.1856084159761,stop,19,0.031953300165351306,0.2689382555890858,2024-10-07,0.0025,False
2024-09-09,trend_lowbeta,KIRLOSENG,bull,1.0675932441942293,1266.8256672959878,1135.2913432056664,1135.2913432056664,,1135.2913432056664,stop,18,-0.10632985400909872,-1.0,2024-10-04,0.0025,False
2024-09-16,momentum,OFSS,bull,0.748360590720288,11362.75622991033,10815.067300582026,10815.067300582026,12458.134088566938,10815.067300582026,stop,2,-0.05070035898390707,-1.0,2024-09-18,0.0025,True
2024-09-16,momentum,DIXON,bull,0.7386034084696558,13992.77250514242,13295.846496800292,13295.846496800292,15386.624521826678,15386.624521826678,target,20,0.09711228313917125,2.0,2024-10-15,0.0025,True
2024-09-16,momentum,NEWGEN,bull,0.7200106671657475,1163.6089034397621,1074.1532715666563,1074.1532715666563,1342.5201671859738,1342.5201671859738,target,8,0.15125549569733393,2.0,2024-09-26,0.0025,True
2024-09-16,momentum,NAUKRI,bull,0.7097783019178786,1563.3226181347352,1508.8494081246954,1508.8494081246954,1672.2690381548148,1508.8494081246954,stop,2,-0.0373445096220984,-1.0,2024-09-18,0.0025,True
2024-09-16,momentum,ETERNAL,bull,0.6961347877455846,277.6499938964844,261.2579111630588,261.2579111630588,310.43415936333554,279.54998779296875,time,20,0.004343126015672718,0.11590924273521638,2024-10-15,0.0025,True
2024-09-16,momentum,TRENT,bull,0.6947306000104129,7399.786850461534,7047.8233597843,7047.8233597843,8103.713831816003,8103.713831816003,target,16,0.09262800781695008,2.0,2024-10-09,0.0025,True
2024-09-16,momentum,COHANCE,bull,0.6872285719331538,1179.699951171875,1101.8963583828545,1101.8963583828545,1335.307136749916,1209.699951171875,time,20,0.022930195169711568,0.3855863068091316,2024-10-15,0.0025,True
2024-09-16,momentum,ANANTRAJ,bull,0.6694950770414306,645.9099792249324,609.7885912553498,609.7885912553498,718.1527551640975,718.1527551640975,target,4,0.10934650843427701,2.0,2024-09-20,0.0025,True
2024-09-16,momentum,FORTIS,bull,0.6679996093629044,599.2049616424566,568.8180637164057,568.8180637164057,659.9787574945584,618.3120727539062,time,20,0.029387438079744702,0.6287943954644009,2024-10-15,0.0025,True
2024-09-16,momentum,JUBLFOOD,bull,0.6661636105764185,662.95549164136,636.6024080992353,636.6024080992353,715.6616587256095,636.6024080992353,stop,12,-0.042250909185289676,-1.0,2024-10-03,0.0025,True
2024-09-16,momentum,BHARTIARTL,bull,0.6621962234853549,1615.9829651769596,1554.7639000402933,1554.7639000402933,1738.4210954502923,1738.4210954502923,target,8,0.07326696840979702,2.0,2024-09-26,0.0025,True
2024-09-16,momentum,CDSL,bull,0.6603613589872207,1426.0585180866258,1344.7613701685373,1344.7613701685373,1588.6528139228028,1344.7613701685373,stop,13,-0.05950828324153673,-1.0,2024-10-04,0.0025,True
2024-09-16,momentum,LALPATHLAB,bull,0.6512329815247151,1643.6763836111818,1591.7564940919322,1591.7564940919322,1747.516162649681,1591.7564940919322,stop,2,-0.03408765924785079,-1.0,2024-09-18,0.0025,True
2024-09-16,momentum,AJANTPHARM,bull,0.6497772612688735,3095.664306059153,2877.958665494318,2877.958665494318,3531.075587188823,3204.57470703125,time,20,0.03268159277119492,0.5002644887359368,2024-10-15,0.0025,True
2024-09-16,momentum,POLICYBZR,bull,0.6468073006652919,1801.0,1698.3156169626504,1698.3156169626504,2006.3687660746991,1698.3156169626504,stop,7,-0.05951520435166552,-1.0,2024-09-25,0.0025,True
2024-09-16,trend_lowbeta,NEWGEN,bull,1.0666783954961294,1163.6089034397621,1022.2250164131771,1210.5173423143854,,1210.5173423143854,stop,23,0.037812890985928715,0.3317806566302908,2024-10-18,0.0025,False
2024-09-16,trend_lowbeta,BAJAJ-AUTO,bull,1.0625302994761123,11233.211692927094,10708.694033261103,11436.312857503044,,11283.2219278971,stop,12,0.0019519979091548478,0.09534518819033196,2024-10-03,0.0025,False
2024-09-16,trend_lowbeta,GRAVITA,bull,1.0556532958010791,2594.6255670307846,2214.754077037544,2214.754077037544,,2214.754077037544,stop,15,-0.14890705573095647,-1.0,2024-10-08,0.0025,False
2024-09-23,momentum,NEULANDLAB,bull,0.7189033989953467,12366.884854192225,11686.93293802327,11686.93293802327,13726.788686530135,11686.93293802327,stop,3,-0.05748166467834942,-1.0,2024-09-26,0.0025,True
2024-09-23,momentum,GLENMARK,bull,0.6808983233670894,1714.085842576399,1630.1050164412152,1630.1050164412152,1882.0474948467668,1628.630781527539,stop,8,-0.0523545982507006,-1.0175544226166942,2024-10-04,0.0025,True
2024-09-23,momentum,ICICIPRULI,bull,0.6739841039154627,786.5244276745339,762.0869310462854,762.0869310462854,835.3994209310308,762.0869310462854,stop,2,-0.03357023223741601,-1.0,2024-09-25,0.0025,True
2024-09-23,momentum,BALRAMCHIN,bull,0.667297222134952,590.9878689765491,558.8862559419065,558.8862559419065,655.1910950458342,655.1910950458342,target,4,0.10613713020111554,2.0,2024-09-27,0.0025,True
2024-09-23,momentum,KFINTECH,bull,0.6601934370567408,1062.9935145196685,990.9026022065366,990.9026022065366,1207.1753391459322,990.9026022065366,stop,8,-0.07031876966173906,-1.0,2024-10-04,0.0025,True
2024-09-23,momentum,AMBER,bull,0.6526999900784783,4970.0,4711.907069884302,4711.907069884302,5486.185860231397,4711.907069884302,stop,1,-0.05443016702529141,-1.0,2024-09-24,0.0025,True
2024-09-23,momentum,DEEPAKFERT,bull,0.6497735050343204,1022.6513210848385,946.3822528531842,946.3822528531842,1175.189457548147,946.3822528531842,stop,20,-0.07707973862562195,-1.0,2024-10-22,0.0025,True
2024-09-23,momentum,BBTC,bull,0.6402119615871985,2556.4474624142654,2385.1187365051087,2385.1187365051087,2899.1049142325787,2899.1049142325787,target,6,0.13153657100573207,2.0,2024-10-01,0.0025,True
2024-09-23,momentum,CAPLIPOINT,bull,0.6382418684641977,1906.0040075615416,1771.139909664908,1771.139909664908,2175.732203354809,1864.30078125,time,20,-0.024379925827068324,-0.3092240778824987,2024-10-22,0.0025,True
2024-09-23,momentum,MARICO,bull,0.6377513721516457,685.3109279508132,666.86077091614,666.86077091614,722.2112420201594,666.86077091614,stop,9,-0.029422315524490424,-1.0,2024-10-07,0.0025,True
2024-09-23,momentum,CESC,bull,0.6373918578172472,177.83472876630145,166.5215946717609,166.5215946717609,200.46099695538254,166.5215946717609,stop,9,-0.0661159999400765,-1.0,2024-10-07,0.0025,True
2024-09-23,momentum,PPLPHARMA,bull,0.630554537404541,221.306603893076,207.84142060861572,207.84142060861572,248.23697046199652,214.97071838378906,time,20,-0.031129446197403595,-0.4705383785305742,2024-10-22,0.0025,True
2024-09-23,momentum,WOCKPHARMA,bull,0.6254942686824893,1015.0,934.6136187868497,934.6136187868497,1175.7727624263007,934.6136187868497,stop,9,-0.08169840513610876,-1.0,2024-10-07,0.0025,True
2024-09-23,control_naive_low,ZEEL,bull,-1.0147409764884316,120.94116876002124,114.19904692641995,114.19904692641995,134.42541242722382,134.42541242722382,target,6,0.10899423976511108,2.0,2024-10-01,0.0025,True
2024-09-23,trend_lowbeta,GODFRYPHLP,bull,1.1133796224059915,2398.2789477089937,2014.6785525778446,2014.6785525778446,,2014.6785525778446,stop,20,-0.16244819764297708,-1.0,2024-10-22,0.0025,False
2024-09-23,trend_lowbeta,AEGISLOG,bull,1.0931658605086596,759.7935065731455,676.7195189069005,676.7195189069005,,676.7195189069005,stop,9,-0.1118375857355362,-1.0,2024-10-07,0.0025,False
2024-09-23,trend_lowbeta,COHANCE,bull,1.0743381702813752,1259.9000244140625,1116.0547963973943,1147.796734487602,,1216.5,time,60,-0.03694719705775579,-0.3017133415717724,2024-12-19,0.0025,False
2024-09-30,momentum,BALRAMCHIN,bull,0.7626507013603971,636.4257079132075,609.7071322056934,609.7071322056934,689.8628593282357,609.7071322056934,stop,15,-0.044482238264890894,-1.0,2024-10-22,0.0025,True
2024-09-30,momentum,WHIRLPOOL,bull,0.7301079523539163,2261.9492194254854,2151.671534675714,2151.671534675714,2482.5045889250277,2151.671534675714,stop,18,-0.051253386593612726,-1.0,2024-10-25,0.0025,True
2024-09-30,momentum,COLPAL,bull,0.7191674602733539,3649.8248486850857,3534.3731353356297,3534.3731353356297,3880.7282753839977,3534.3731353356297,stop,4,-0.03413212431715712,-1.0,2024-10-07,0.0025,True
2024-09-30,momentum,SUNPHARMA,bull,0.7022659898107166,1889.7807205201098,1847.7644501766601,1847.7644501766601,1973.813261207009,1847.7644501766601,stop,12,-0.024733410409587483,-1.0,2024-10-17,0.0025,True
2024-09-30,momentum,BLUESTARCO,bull,0.6974296727826834,2054.061174470316,1926.113499383788,1926.113499383788,2309.956524643372,1926.113499383788,stop,4,-0.0647900995728728,-1.0,2024-10-07,0.0025,True
2024-09-30,momentum,VOLTAS,bull,0.6880634076322045,1829.0123205081675,1763.2680901394658,1763.2680901394658,1960.5007812455708,1763.2680901394658,stop,4,-0.03844520913365718,-1.0,2024-10-07,0.0025,True
2024-09-30,momentum,BPCL,bull,0.6813570008232742,340.55580527622203,326.15077323095966,326.15077323095966,369.3658693667468,325.5989553558064,stop,2,-0.046418939829213135,-1.0383072993811713,2024-10-03,0.0025,True
2024-09-30,momentum,BIKAJI,bull,0.6772946915283724,920.0885874716629,857.0214143313563,857.0214143313563,1046.2229337522763,857.0214143313563,stop,4,-0.07104467493571537,-1.0,2024-10-07,0.0025,True
2024-09-30,momentum,KALYANKJIL,bull,0.6758578344526104,726.0045354641198,678.422381939321,678.422381939321,821.1688425137175,678.422381939321,stop,4,-0.06803974693061737,-1.0,2024-10-07,0.0025,True
2024-09-30,momentum,UNITDSPR,bull,0.6695948612335976,1556.9189618219827,1500.7192022354247,1500.7192022354247,1669.3184809950988,1500.7192022354247,stop,3,-0.03859677893625907,-1.0,2024-10-04,0.0025,True
2024-09-30,momentum,ABREL,bull,0.6679211462063389,2842.5404772816228,2666.2781311846024,2666.2781311846024,3195.0651694756634,2666.2781311846024,stop,4,-0.0645087374325039,-1.0,2024-10-07,0.0025,True
2024-09-30,momentum,JUBLINGREA,bull,0.6670812368601328,760.9931532546351,715.1133984882198,715.1133984882198,852.7526627874657,715.1133984882198,stop,4,-0.06278931347173838,-1.0,2024-10-07,0.0025,True
2024-09-30,momentum,LUPIN,bull,0.664311043671951,2162.7690639191424,2087.3064524251076,2087.3064524251076,2313.694286907212,2087.3064524251076,stop,7,-0.037391664002854486,-1.0,2024-10-10,0.0025,True
2024-09-30,control_naive_low,CREDITACC,bull,-1.0386816787388877,1200.0999755859375,1150.8824171942535,1150.8824171942535,1298.5350923693054,1150.8824171942535,stop,3,-0.04351121522617646,-1.0,2024-10-04,0.0025,True
2024-09-30,trend_lowbeta,OIL,bull,1.0544913209309565,542.9008456387363,480.1159351846396,480.1159351846396,,480.1159351846396,stop,16,-0.11814710380995758,-1.0,2024-10-23,0.0025,False
2024-09-30,trend_lowbeta,POWERINDIA,bull,1.0499182688565425,14592.283413149073,13030.836000176152,14000.445204934113,,14000.445204934113,stop,15,-0.0430582999903672,-0.37903179018250044,2024-10-22,0.0025,False
2024-09-30,trend_lowbeta,OFSS,bull,1.0473703328922446,10574.411950753021,9662.86010361059,10548.847309117325,,11730.630859375,time,60,0.10684120157288207,1.2684071808384125,2024-12-27,0.0025,False
2024-10-08,momentum,LALPATHLAB,bull,0.7411840499322216,1755.8282669750201,1686.1696556199827,1686.1696556199827,1895.145489685095,1686.1696556199827,stop,4,-0.04217279298621096,-1.0,2024-10-14,0.0025,True
2024-10-08,momentum,GLENMARK,bull,0.7379015496374638,1735.0137638777537,1657.8327205263486,1657.8327205263486,1889.375850580564,1657.8327205263486,stop,12,-0.04698439831330542,-1.0,2024-10-24,0.0025,True
2024-10-08,momentum,JUBLPHARMA,bull,0.7284101337476603,1139.20865520616,1045.0779451644196,1045.0779451644196,1327.470075289641,1045.0779451644196,stop,13,-0.0851281556162386,-1.0,2024-10-25,0.0025,True
2024-10-08,momentum,KALYANKJIL,bull,0.7134035576695923,708.9244111030123,655.1706488224816,655.1706488224816,816.4319356640738,655.1706488224816,stop,11,-0.07832439176681122,-1.0,2024-10-23,0.0025,True
2024-10-08,momentum,ANANTRAJ,bull,0.7031983704046956,733.7098172266836,669.4944619611283,669.4944619611283,862.1405277577943,669.4944619611283,stop,13,-0.09002146115242132,-1.0,2024-10-25,0.0025,True
2024-10-08,momentum,LTFOODS,bull,0.7027353758927111,393.1730737318044,366.18359439393953,366.18359439393953,447.1520324075341,366.18359439393953,stop,12,-0.07114528916411816,-1.0,2024-10-24,0.0025,True
2024-10-08,momentum,IPCALAB,bull,0.7012733902072992,1535.5574340004825,1468.1179380477283,1468.1179380477283,1670.436425905991,1670.436425905991,target,4,0.08533715211102039,2.0,2024-10-14,0.0025,True
2024-10-08,momentum,VOLTAS,bull,0.6815609723963728,1794.2660353921422,1716.1176001223805,1716.1176001223805,1950.5629059316655,1716.1176001223805,stop,14,-0.046054541928717996,-1.0,2024-10-28,0.0025,True
2024-10-08,momentum,BIKAJI,bull,0.6807783736756983,851.2601281218307,797.3563039842285,797.3563039842285,959.0677763970351,877.7747802734375,time,20,0.028647532082945296,0.49188814663542074,2024-11-05,0.0025,True
2024-10-08,momentum,ASTERDM,bull,0.6693384397317778,413.9928706574767,394.1917978819703,394.1917978819703,453.5950162084896,394.1917978819703,stop,11,-0.05032950185605772,-1.0,2024-10-23,0.0025,True
2024-10-08,control_naive_low,ZEEL,bull,-1.0124570591453823,120.77985182047428,112.6498308548372,112.6498308548372,137.03989375174842,112.6498308548372,stop,15,-0.06981272512009234,-1.0,2024-10-29,0.0025,True
2024-10-08,control_naive_low,CREDITACC,bull,-1.0154222005208333,1151.0,1097.0048901099024,1097.0048901099024,1258.9902197801953,1097.0048901099024,stop,3,-0.0494114768810579,-1.0,2024-10-11,0.0025,True
2024-10-08,control_naive_low,INDUSINDBK,bull,-1.0228333349460068,1366.7861768240118,1313.0468240846403,1313.0468240846403,1474.2648823027548,1313.0468240846403,stop,9,-0.04181803939094936,-1.0,2024-10-21,0.0025,True
2024-10-08,control_naive_low,RBLBANK,bull,-1.0336989745501224,195.76943169815922,185.3116390921918,185.3116390921918,216.68501691009408,185.3116390921918,stop,9,-0.0559189250857684,-1.0,2024-10-21,0.0025,True
2024-10-08,control_naive_low,IDFCFIRSTB,bull,-1.0386307119894649,72.92636739225877,70.18188948902161,70.18188948902161,78.41532319873308,70.18188948902161,stop,9,-0.04013354739000047,-1.0,2024-10-21,0.0025,True
2024-10-08,trend_lowbeta,NEULANDLAB,bull,1.2119416708421362,11778.460196622775,10040.969059894907,13929.65844166537,,13929.65844166537,stop,9,0.18013832531007784,1.2381060251586906,2024-10-21,0.0025,False
2024-10-08,trend_lowbeta,KALYANKJIL,bull,1.1693376758217067,708.9244111030123,621.9497792874693,629.890042564957,,629.890042564957,stop,20,-0.11398490205759187,-0.908705985736996,2024-11-05,0.0025,False
2024-10-08,trend_lowbeta,AEGISLOG,bull,1.1294003853484924,677.214699978716,593.5194894298877,782.2660059049679,,782.2660059049679,stop,42,0.15262260133980193,1.255165083370742,2024-12-09,0.0025,False
