date,model,symbol,regime,score,entry,stop,target,exit,exit_reason,hold_days,ret,r_multiple,exit_date,cost_pct
2026-03-13,control_naive_low,DEEPAKNTR,neutral,-1.0044382970971308,1433.452883945223,1370.9504374048936,1558.4577770258818,1370.9504374048936,stop,6,-0.04610272126162035,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,ABFRL,neutral,-1.0045755035662345,59.279998779296875,55.29532709375889,67.24934215037284,55.29532709375889,stop,6,-0.06971780984465209,-1.0,2026-03-23,0.0025
2026-03-13,control_naive_low,INFY,neutral,-1.004587214996121,1213.931245180508,1166.2966072928184,1309.2005209558874,1309.2005209558874,target,14,0.07597996017370251,2.0,2026-04-07,0.0025
2026-03-20,momentum,CCL,bear,0.754857247073737,1079.1933031108733,1028.0609606170535,1181.457988098513,1028.0609606170535,stop,5,-0.04988015177301991,-1.0,2026-03-30,0.0025
2026-03-20,momentum,SAIL,bear,0.7486820199778026,153.0399932861328,146.1493256870819,166.82132848423464,146.1493256870819,stop,1,-0.04752527379341759,-1.0,2026-03-23,0.0025
2026-03-20,momentum,NMDC,bear,0.7431557528671846,78.75,75.81742703293226,84.61514593413548,75.81742703293226,stop,1,-0.039739021804034824,-1.0,2026-03-23,0.0025
2026-03-20,momentum,PFC,bear,0.7169056654919069,394.9397762881536,378.65101632487017,427.5172962147205,378.65101632487017,stop,5,-0.043743655213393684,-1.0,2026-03-30,0.0025
2026-03-20,momentum,TATASTEEL,bear,0.7089576396596374,189.10023150282484,182.84015863125128,201.62037724597195,182.84015863125128,stop,1,-0.03560452251603957,-1.0,2026-03-23,0.0025
2026-03-20,momentum,JINDALSTEL,bear,0.6976045135035145,1159.9229643819956,1123.009174153139,1233.750544839709,1123.009174153139,stop,1,-0.034324346411250095,-1.0,2026-03-23,0.0025
2026-03-20,momentum,LUPIN,bear,0.6924805771365151,2303.001425041279,2230.2285141667376,2448.5472467903624,2230.2285141667376,stop,7,-0.03409916015824316,-1.0,2026-04-02,0.0025
2026-03-20,momentum,OIL,bear,0.6781631520532743,474.7790740441903,448.3137262393149,527.7097696539411,472.932861328125,time,20,-0.006388572215997588,-0.06975962415748709,2026-04-23,0.0025
2026-03-20,momentum,POWERGRID,bear,0.6771550129485757,298.0,285.9711520059037,322.05769598819256,285.9711520059037,stop,7,-0.04286526172515531,-1.0,2026-04-02,0.0025
2026-03-20,momentum,SAILIFE,bear,0.6759942656307806,990.0,942.8084556034288,1084.3830887931424,942.8084556034288,stop,8,-0.05016822666320325,-1.0,2026-04-06,0.0025
2026-03-20,momentum,VTL,bear,0.6736080281169073,529.5096013128676,498.0168493114887,592.4951053156254,592.4951053156254,target,17,0.11645063629930669,2.0,2026-04-20,0.0025
2026-03-20,momentum,SUNPHARMA,bear,0.6729189789123197,1770.1607438237093,1721.5458156749096,1867.3906001213086,1721.5458156749096,stop,6,-0.029963566977418695,-1.0,2026-04-01,0.0025
2026-03-20,momentum,GPIL,bear,0.6714576396596375,256.6408736601335,244.989774085964,279.94307280847244,279.94307280847244,target,3,0.08829691327421901,2.0,2026-03-25,0.0025
2026-03-20,control_naive_low,APTUS,bear,-1.0027851228381979,203.0112793776664,195.05011191144354,218.93361431011212,195.05011191144354,stop,4,-0.04171539478312697,-1.0,2026-03-27,0.0025
2026-03-20,control_naive_low,GAIL,bear,-1.0030187634682057,140.82108709047446,134.97222162186586,152.51881802769168,134.97222162186586,stop,1,-0.044034017308436535,-1.0,2026-03-23,0.0025
