symbol,model,date,exit_date,entry,stop,exit,qty,value,cost,exit_reason,hold_days,r_multiple,pnl,pct
GODREJIND,trend_lowbeta,2012-04-03,2012-05-14,261.98886602486516,228.07272566871978,228.07272566871978,386,101127.70228559794,252.81925571399486,stop,26,-1.0,-13344.449433186111,-0.1319564187812715
WOCKPHARMA,trend_lowbeta,2012-03-27,2012-05-22,475.917746487344,420.8985682134801,548.9714720613721,234,111364.7526780385,278.41188169509627,stop,36,1.3277865621764693,16816.159902627474,0.15100073854825413
AMBUJACEM,trend_lowbeta,2012-04-26,2012-05-23,122.85902068946126,110.4898075948755,110.4898075948755,1042,128019.09955841863,320.0477488960466,stop,17,-1.0,-13208.767793454408,-0.10317810263480946
INDUSINDBK,trend_lowbeta,2012-02-27,2012-05-28,270.4162714422756,235.64888481595125,286.5103454589844,351,94916.11127623873,237.29027819059684,time,60,0.4629072121435501,5411.729701674178,0.05701592310207665
BATAINDIA,trend_lowbeta,2012-03-20,2012-06-04,309.7713440864587,278.5021140394808,349.7981561884762,412,127625.793763621,319.0644844090525,stop,50,1.2800702812919402,16171.98210162214,0.12671405696856766
ASIANPAINT,trend_lowbeta,2012-03-20,2012-06-04,265.755839441252,245.76195509351777,326.45167365436237,645,171412.51643960754,428.53129109901886,stop,50,3.03571998104453,38720.28177635715,0.225889465837223
GRAVITA,trend_lowbeta,2012-03-20,2012-06-18,110.89388000398736,92.87364319602464,154.73048400878906,715,79289.12420285096,198.2228105071274,time,60,2.4326319610534384,31144.949052926087,0.39280228361768466
HINDUNILVR,trend_lowbeta,2012-04-03,2012-07-02,310.9188686540908,294.2961715596184,343.70379638671875,788,245004.06849942353,612.5101712485589,time,60,1.972298932375429,25222.01288206229,0.10294528183364282
ASIANPAINT,trend_lowbeta,2012-06-04,2012-07-25,328.16846138792,297.743650875668,312.6119608353102,439,144065.95454929688,360.1648863732422,stop,37,-0.5113096939862694,-7189.468628968947,-0.049904008559557594
TMPV,trend_lowbeta,2012-06-18,2012-07-26,223.71399465800627,195.16756906755813,195.16756906755813,479,107159.003441185,267.89750860296255,stop,28,-1.0,-13941.63536642762,-0.13010232382461065
LUPIN,trend_lowbeta,2012-05-11,2012-08-06,505.2406049252097,429.35944608592274,545.759765625,169,85385.66223236044,213.4641555809011,time,60,0.533981838437762,6634.274002683658,0.0776977519320489
GODREJCP,trend_lowbeta,2012-05-11,2012-08-06,154.53120740814543,139.00052660460398,183.49920654296875,829,128106.37094135256,320.2659273533814,time,60,1.8652111585615583,23694.205355415146,0.18495727559297123
LUPIN,trend_lowbeta,2012-08-06,2012-08-16,545.7598771925401,511.7723059435618,511.7723059435618,412,224853.06940332652,562.1326735083163,stop,7,-1.0,-14565.012028087387,-0.06477568692629956
WOCKPHARMA,trend_lowbeta,2012-05-28,2012-08-22,689.425570762708,601.5675238192173,1087.1085205078125,146,100656.13333135538,251.64033332838844,time,60,4.526426019928366,57810.07032945686,0.5743323175265312
DIVISLAB,trend_lowbeta,2012-05-28,2012-08-22,403.5318432038368,381.26669730014413,510.68609619140625,576,232434.34168540998,581.085854213525,time,60,4.812645443738054,61139.76386662648,0.2630410094450525
WOCKPHARMA,trend_lowbeta,2012-08-22,2012-08-29,1096.2295044191837,990.5719125224994,951.4929150229608,142,155664.58962752408,389.1614740688102,stop,4,-1.3698645482830174,-20941.757168332468,-0.13453128433667624
BATAINDIA,trend_lowbeta,2012-06-04,2012-08-30,360.94636780142713,327.6007634488158,380.7983703613281,401,144739.49348837227,361.8487337209307,time,60,0.5953409136021965,7598.804292799368,0.052499867932796256
JUBLFOOD,trend_lowbeta,2012-06-04,2012-08-30,111.96075699829758,97.71023924139584,112.70489501953125,938,105019.19006440313,262.5479751610078,time,60,0.052218314725671594,435.4534887561716,0.004146418273547238
LUPIN,trend_lowbeta,2012-08-22,2012-09-14,536.8864662426095,500.19840316602347,532.2746150183704,411,220660.33762571248,551.6508440642812,stop,16,-0.12570440730577429,-2447.1216972265524,-0.011089993442217054
WOCKPHARMA,trend_lowbeta,2012-08-30,2012-09-18,1042.2743772873707,942.020471119037,1057.0269017541518,149,155298.88221581824,388.24720553954563,stop,13,0.14715161763383577,1809.878940010838,0.011654165916633298
HINDUNILVR,trend_lowbeta,2012-07-02,2012-09-24,343.6269857601463,326.1272741024013,401.03035049140874,796,273527.08066507644,683.8177016626911,stop,56,3.2802463179933055,45009.26062442222,0.164551387434776
ASIANPAINT,trend_lowbeta,2012-07-30,2012-10-05,317.2522465677971,296.836257349638,324.56156839496197,672,213193.50969355967,532.9837742338992,stop,44,0.35801947919641114,4378.88049362089,0.02053946435759236
HCLTECH,trend_lowbeta,2012-09-28,2012-10-05,99.1446596157227,93.23141156404276,93.23141156404276,2603,258073.54897972618,645.1838724493155,stop,4,-1.0,-16037.368550972207,-0.06214262800033054
GODREJCP,trend_lowbeta,2012-08-22,2012-11-23,199.1869582121904,184.0541851830011,205.12216186523438,996,198390.21037934165,495.9755259483541,time,60,0.392208595317968,5415.48731248344,0.027297149905373328
OFSS,trend_lowbeta,2012-08-22,2012-11-23,1519.2893890188288,1379.3816634509537,1501.9278564453125,107,162563.9646250147,406.40991156253676,time,60,-0.12409273685957774,-2264.0938969287854,-0.013927403297227385
BAJAJFINSV,trend_lowbeta,2012-08-30,2012-12-03,77.19857742878098,65.69248954434191,89.09599304199219,1299,100280.9520799865,250.70238019996626,time,60,1.0340104936362753,15204.040501361394,0.15161444108781783
UBL,trend_lowbeta,2012-08-30,2012-12-03,594.6468756006169,517.5363872979428,808.893310546875,193,114766.84699091906,286.91711747729767,time,60,2.7784344213370566,41062.644827150514,0.3577918702462881
UBL,trend_lowbeta,2012-12-03,2012-12-06,809.2292575381989,714.0563323504033,827.7350664624396,166,134332.056751341,335.83014187835255,stop,3,0.19444404895326,2736.1341395456006,0.020368437778112754
WOCKPHARMA,trend_lowbeta,2012-09-21,2012-12-13,1082.5264660465639,922.1290263741736,1324.4671359472804,93,100674.96134233044,251.6874033558261,stop,53,1.5083823681654598,22248.79489741081,0.22099630931823303
DIVISLAB,trend_lowbeta,2012-09-28,2012-12-21,482.25188771590723,440.2892118025479,476.6079604884108,366,176504.19090402205,441.26047726005515,stop,54,-0.13449874453072258,-2506.9378425237446,-0.01420327658897882
GLENMARK,trend_lowbeta,2012-09-21,2012-12-24,396.9085840822039,366.0711411728787,496.85125732421875,484,192103.7546957867,480.2593867394667,time,60,3.2409520314601803,47891.99446239572,0.249302750684061
HINDUNILVR,trend_lowbeta,2012-10-08,2013-01-09,435.88921130203545,397.84792423913916,412.7480773925781,401,174791.5737321162,436.9789343302905,time,60,-0.6083162715077565,-9716.573632022677,-0.05558948537710519
ULTRACEMCO,trend_lowbeta,2012-10-08,2013-01-09,1878.5565352904948,1704.485102902134,1825.1240234375,87,163434.41857027306,408.58604642568264,time,60,-0.3069573859413336,-5057.214577636232,-0.030943387701787832
UBL,trend_lowbeta,2012-12-10,2013-01-15,891.7312631474249,751.6137599743331,751.6137599743331,113,100765.63273565902,251.91408183914754,stop,24,-1.0,-16085.191940398521,-0.15962974184457515
ZEEL,trend_lowbeta,2012-10-15,2013-01-16,168.11399659480617,149.39399999126397,196.3240203857422,816,137181.02122136182,342.9525530534046,time,60,1.5069459887400898,22676.426860350388,0.16530294539620483
GLENMARK,trend_lowbeta,2012-12-24,2013-01-17,498.04393583755905,454.2783600293445,459.9092352910823,378,188260.60774659732,470.6515193664933,stop,16,-0.8713400850382296,-14885.568325934693,-0.07906894864575693
UBL,trend_lowbeta,2013-01-16,2013-01-18,748.756687620493,649.4586320331792,649.4586320331792,166,124293.61014500185,310.7340253625046,stop,2,-1.0,-16794.211252856596,-0.13511725368073504
TATACONSUM,trend_lowbeta,2012-11-23,2013-01-23,139.45109707615094,124.64725879101796,127.16727375762046,1034,144192.43437674007,360.4810859418502,stop,40,-0.8297728657889168,-13061.954397302366,-0.09058696077753031
ABREL,trend_lowbeta,2013-01-09,2013-01-23,400.2417130996293,368.66618981286206,368.66618981286206,520,208125.69081180723,520.3142270295181,stop,10,-1.0,-16939.58633614848,-0.08139113566458119
DIVISLAB,trend_lowbeta,2012-12-24,2013-01-24,506.4119959139111,436.19438015324465,456.3170260776723,236,119513.23103568301,298.78307758920755,stop,21,-0.7134245344784306,-12121.195958941555,-0.10142137279614283
LTF,trend_lowbeta,2012-12-17,2013-01-31,71.57976108766123,63.01261507180408,64.51393337835773,1881,134641.53060589076,336.6038265147269,stop,31,-0.8247586414688359,-13627.425747714595,-0.10121264728936746
COLPAL,trend_lowbeta,2013-01-23,2013-01-31,550.2064381569262,514.0262534766396,514.0262534766396,438,240990.41991273366,602.4760497818341,stop,6,-1.0,-16449.396939747377,-0.06825747241613984
ULTRACEMCO,trend_lowbeta,2013-01-09,2013-02-01,1833.5412297396306,1714.2418739501732,1714.2418739501732,137,251195.14847432938,627.9878711858235,stop,17,-1.0,-16971.99961434149,-0.0675649976419665
UBL,trend_lowbeta,2013-01-23,2013-02-13,719.2402695760177,600.7216147493103,600.7216147493103,133,95658.95585361036,239.1473896340259,stop,15,-1.0,-16002.128481586104,-0.1672831188548056
J&KBANK,trend_lowbeta,2012-11-23,2013-02-20,115.12024250254333,100.45787190853338,114.88566589355469,1044,120185.53317265524,300.4638329316381,time,60,-0.01599854590256222,-545.3618127157853,-0.004537666042820091
ARE&M,trend_lowbeta,2013-01-30,2013-02-25,274.8204266598401,244.2452554510754,244.2452554510754,515,141532.51972981766,353.83129932454415,stop,18,-1.0,-16100.044471838371,-0.11375508966118167
ABREL,trend_lowbeta,2013-02-06,2013-02-26,349.6993182560418,320.69229398804276,320.69229398804276,526,183941.841402678,459.854603506695,stop,14,-1.0,-15717.549368474192,-0.08544847245530164
GODREJCP,trend_lowbeta,2012-12-03,2013-02-27,220.64162843886433,201.16024297275428,217.0568084716797,814,179602.28554923556,449.0057138730889,time,60,-0.18401257823376163,-3367.0491671613886,-0.018747251221579567
COLPAL,trend_lowbeta,2013-02-06,2013-02-28,525.7540938489753,489.2803726882933,489.2803726882933,419,220290.96532272067,550.7274133068017,stop,16,-1.0,-15833.216579632573,-0.07187410775760737
ZEEL,trend_lowbeta,2013-02-27,2013-03-14,195.3102142639253,178.1171404537879,178.1171404537879,859,167771.47405271183,419.42868513177956,stop,11,-1.0,-15188.279088039812,-0.09052956811518406
TECHM,trend_lowbeta,2013-03-06,2013-04-03,185.26432273107895,170.89228775922206,170.89228775922206,1016,188228.5518947762,470.5713797369405,stop,18,-1.0,-15072.558911143542,-0.08007583737651781
ULTRACEMCO,trend_lowbeta,2013-02-06,2013-04-04,1825.403099030448,1676.9425304437555,1676.9425304437555,102,186191.1161011057,465.47779025276424,stop,39,-1.0,-15608.455786095397,-0.08383029283534493
UNITDSPR,trend_lowbeta,2013-01-16,2013-04-05,349.70821302938003,315.0394621457716,341.41292522673643,475,166111.40118895553,415.2785029723888,stop,55,-0.2392727626816707,-4355.540209228098,-0.026220597611319715
